fecha,real,prediccion,inferior,superior
2021-04-01,34541.69143140168,6296.18160243393,2655.8941511244757,14926.010042246431
2021-05-01,59518.0,7118.995288487107,1825.5221519456604,27761.97147949493
2021-06-01,75987.0,10818.139881956606,2059.1322462450357,56835.664984119394
2021-07-01,71180.0,9919.058776550148,1444.6556635397485,68104.62139578874
2021-08-01,55680.0,9992.764067519027,1137.426007619727,87790.61938109281
2021-09-01,46047.99999999996,17458.099858763806,1635.9122687509555,186309.04388979072
2021-10-01,53420.0,25650.556017122814,1940.4666555543236,339068.4514491705
2021-11-01,72673.0,49352.91621547414,3174.168781364642,767353.7567603596
2021-12-01,122254.0,65374.744897868615,3490.025248004524,1224592.07792409
2022-01-01,97752.0,50955.04946302845,2348.8134103855655,1105416.485745227
2022-02-01,84575.0,40634.81670953115,1592.0125378175983,1037170.4303790929
2022-03-01,106141.0,36996.10564961017,1262.3242624661807,1084279.1142769363
2022-04-01,124782.0,1024.6706837233296,26.604681399350802,39464.85937274396
2022-05-01,111839.0,1209.897500727301,23.816971223944492,61462.5574554366
2022-06-01,125316.0,2326.3323818801964,35.82814742328581,151049.4608344467
2022-07-01,131458.0,1901.8385192367423,23.103819166536994,156553.75966980233
2022-08-01,108896.0,2093.6453067031493,20.304576787874552,215879.93269073011
2022-09-01,103209.0,6174.645765205249,48.49587759207117,786175.0775286632
2022-10-01,122939.0,9681.444513934704,61.745079300288594,1518021.6616218418
2022-11-01,131410.0,28582.64531710028,150.30838138751898,5435276.501427305
2022-12-01,158463.0,38291.548141604544,165.99489135146794,8833058.940207269
2023-01-01,76401.0,30791.400294910127,111.48449401882579,8504414.362425055
2023-02-01,75406.0,21986.86304626992,66.49888493823116,7269627.860143318
2023-03-01,92733.0,31700.78502796233,80.86673389296509,12427109.677994594
2023-04-01,79354.0,1815.1707205832495,3.258870759307671,1011038.7886516516
2023-05-01,71802.0,2094.4612982260396,2.58234221319107,1698755.5357141686
2023-06-01,87780.0,3541.8528840916642,3.130065169495939,4007814.9090322694
2023-07-01,99032.0,3078.959728768204,1.9668163586345722,4819968.5597275
2023-08-01,79152.0,3235.1175747541392,1.50708546304711,6944520.386602624
2023-09-01,67306.0,7144.973780117535,2.4882400918107144,20516770.261272077
2023-10-01,59326.0,10834.575918343673,2.803459891858331,41872557.432073474
2023-11-01,89140.0,25246.12708740727,4.991226792737491,127697449.82153967
2023-12-01,108408.0,33669.043475363535,5.04182163118658,224840260.41975006
2024-01-01,96039.0,26581.29072099459,3.0864137555426847,228927510.16455957
2024-02-01,98871.0,20183.096595134437,1.8077292833485794,225342030.9781958
2024-03-01,108491.0,22607.30741252455,1.587351947120744,321976704.2661464
2024-04-01,87857.0,869.5621943614508,0.04225085960569144,17896402.982552458
2024-05-01,87997.0,1016.1797217155731,0.03376102552512439,30586192.533087578
2024-06-01,104464.0,1843.2497533112933,0.043046362562832174,78928147.48570025
2024-07-01,110379.0,1549.8785732429951,0.025602663728200636,93823190.3249921
2024-08-01,88635.0,1669.9260126824613,0.019685234739855197,141662160.73550653
2024-09-01,69269.0,4323.444401249522,0.03695861491036775,505759524.16042125
2024-10-01,81187.0,6674.658963740303,0.04136036521217348,1077144073.8904817
2024-11-01,97137.0,17712.793406181187,0.08104624283551881,3871160948.037879
2024-12-01,113027.0,23674.894247109005,0.07977994990430086,7025582471.336938
2025-01-01,101124.0,18883.67513448045,0.04762868158514445,7486942210.380601
2025-02-01,92703.0,13862.098372900984,0.026142456421553956,7350409930.933396
2025-03-01,107244.0,17832.223125182118,0.0254471132217056,12496041449.410688
2025-04-01,93466.0,853.0340319151821,0.000811238746566248,896982624.0246626
2025-05-01,87753.0,989.9090078848902,0.0006173752242457988,1587235453.2670808
2025-06-01,99411.0,1728.0067151534306,0.0007262791987526227,4111376468.916891
2025-07-01,117361.0,1479.6200175406266,0.0004214065599153607,5195162117.900204
2025-08-01,90643.0,1572.5456661587962,0.0003056130691849817,8091603800.680455
2025-09-01,70416.0,3731.4106076141684,0.0005034293399805056,27657158645.451065
2025-10-01,90000.0,5704.689533258373,0.0005328495293926054,61074432603.82328
2025-11-01,111567.0,14096.597203991054,0.0009302203364005112,213620413310.34787
2025-12-01,127283.0,18819.25999307115,0.0008732912865810277,405551449016.9455
2026-01-01,113435.0,14926.231793430623,0.0004957814129746946,449376256795.2324
2026-02-01,106821.0,11161.88145369886,0.00026476331341290565,470562163543.13794
2026-03-01,127540.0,13309.602449164817,0.00022839190976662983,775620806953.3674
2026-04-01,102029.0,564.9554095450854,6.2944528522183466e-06,50707285012.35311
2026-05-01,95804.0,658.1349711586159,4.702173840449662e-06,92115190751.97191
2026-06-01,98211.0,1173.2533896346533,5.499296424356031e-06,250309023203.89053
