fecha,real,prediccion,inferior,superior
2021-04-01,5323.0,10.657034056280336,0.6765747947227783,80.05003332806776
2021-05-01,3496.0,24.704757184861887,1.1240956588869757,310.0662832760242
2021-06-01,5573.0,11.067628870101737,0.0,221.48729008188891
2021-07-01,6707.0,28.98525527014264,0.28418969780246456,699.1423038622756
2021-08-01,5283.0,12.743415002710751,0.0,396.671504699739
2021-09-01,4952.0,2763.8817813101887,83.5303483151222,90434.81881530485
2021-10-01,6365.0,1678.3884523170143,44.40830071393703,62109.79316848546
2021-11-01,5721.0,3573.5950505256,89.30115845854587,141500.28296646304
2021-12-01,5555.0,1551.466405606167,35.39851067641382,66214.67464565265
2022-01-01,5277.0,11440.433618560566,256.9962694730047,507395.4965281223
2022-02-01,12535.0,1437.1119297227865,29.93292332758734,66858.698338518
2022-03-01,15313.0,6130.074795352356,127.90071302376757,291619.40507311875
2022-04-01,22657.0,7.084119375097318,0.0,549.5175471213088
2022-05-01,10985.0,24.51391806681956,0.0,2118.0437863691454
2022-06-01,18854.0,7.27990953403096,0.0,840.4597409938885
2022-07-01,21876.0,28.15798739864009,0.0,3302.485250584181
2022-08-01,21875.0,8.365658477640228,0.0,1198.0072642901257
2022-09-01,20429.0,2642.835806251365,18.40796751988534,360153.5480357496
2022-10-01,29351.0,1138.9590911269495,6.743529437928399,167817.40113862
2022-11-01,27054.0,3369.8428189407086,21.080002667518585,514608.59860840056
2022-12-01,26436.0,1050.9300784886054,5.546769570716571,169022.34473151885
2023-01-01,36418.99999999999,10662.652222110002,63.94863326935513,1750820.7338849744
2023-02-01,4233.0,973.2548843117519,4.730332082610472,165639.0651692959
2023-03-01,29742.000000000007,5656.433803516328,31.849450713608782,974339.7133413539
2023-04-01,35452.000000000015,4.481921622583196,0.0,1251.1818180660066
2023-05-01,25140.00000000003,22.339753343663116,0.0,6198.444503283665
2023-06-01,26622.000000000025,4.624867752374434,0.0,1770.0448496735721
2023-07-01,35686.0,25.4707768419693,0.0,9082.061044756372
2023-08-01,33452.99999999999,5.377841515601205,0.0,2437.0460117828093
2023-09-01,31607.999999999996,2382.9231368778132,4.9296526750997876,958417.6180762628
2023-10-01,30253.0,777.4969544720641,0.8029309518596184,336150.2583147827
2023-11-01,29582.999999999975,3019.8622246062937,5.789073183791103,1344160.1738463293
2023-12-01,30568.00000000001,719.6284363439839,0.5422231935551587,336724.15459352155
2024-01-01,37607.99999999998,9502.063918866656,18.974850923155373,4521095.262169227
2024-02-01,26163.000000000004,668.6293222046554,0.3596329900491474,329796.4030036278
2024-03-01,34992.999999999985,5014.689323258694,9.075479511785955,2496866.7032217947
2024-04-01,26377.00000000002,2.780763859699701,0.0,2427.8887244584876
2024-05-01,27666.000000000004,19.592853998830392,0.0,15099.076710834297
2024-06-01,25886.000000000025,2.8928431149742235,0.0,3345.8954709043824
2024-07-01,29103.999999999975,22.250199830000046,0.0,21589.382049603893
2024-08-01,28129.000000000007,3.4293604397146646,0.0,4562.827156430584
2024-09-01,27520.999999999996,2083.986157830326,0.932850771571581,2249095.175598405
2024-10-01,35487.00000000001,541.5358888665332,0.0,628014.1521956373
2024-11-01,28477.0,2630.4122074243483,1.211393155925213,3131206.215157021
2024-12-01,29276.0,502.92866238978957,0.0,630077.1744605371
2025-01-01,14683.0,8245.182878985923,5.4867886589583765,10482771.85552876
2025-02-01,18662.0,468.84341793535117,0.0,619087.0501046753
2025-03-01,22389.0,4335.369424030462,2.2590002478208735,5769897.236196706
2025-04-01,32486.99999999999,1.6615171997360103,0.0,4498.486706309322
2025-05-01,23744.0,16.741326578517505,0.0,33866.07175847367
2025-06-01,21709.000000000004,1.749250701461651,0.0,6115.64041055423
2025-07-01,28744.0,18.96327302181039,0.0,47724.83635826187
2025-08-01,25119.00000000003,2.1379836854486727,0.0,8307.821245773415
2025-09-01,24983.00000000001,1783.4339646825488,0.0,4933860.13619863
2025-10-01,33310.000000000015,384.5347494899326,0.0,1144014.0703465322
2025-11-01,24477.0,2244.0766401652268,0.0,6838838.4650115175
2025-12-01,28234.999999999996,358.1633596908282,0.0,1150713.7177526855
2026-01-01,31946.000000000007,7013.385122042953,1.155152457963382,22829752.16132995
2026-02-01,22027.0,334.83529527647863,0.0,1134468.1226875957
2026-03-01,28125.00000000001,3676.932937892236,0.0788440518020965,12538595.911237428
2026-04-01,32612.0,0.9077223494548023,0.0,8172.954980470777
2026-05-01,25131.99999999997,14.005434799257024,0.0,72069.10777582358
2026-06-01,21613.00000000004,0.9759494229101331,0.0,11014.092232062896
